Vaalipiiri,id,Sukunimi,Etunimi,Puolue,Ikä,Sukupuoli,Kansanedustajana edellisessä eduskunnassa,Valittu kansanedustajaksi 2011,Sitoutumaton,Kotikunta,Ehdokasnumero,Ammatti,Lapsia,Perheeseeni kuuluu,Vapaa-ajalla sydäntäni lähinnä on,Mitä asioita haluat edistää tai ajaa tulevalla vaalikaudella,Äidinkieli,Kielitaito,Koulutus,Ammattiasema,Työnantaja,Uskonnollinen yhteisö,Poliittisen puolueen jäsen,Poliittinen kokemus,Käytän vaaleihin rahaa,Ulkopuolisen rahoituksen osuus,Tärkein ulkopuolinen rahoituslähde,Taloudelliset sidonnaisuudet,Vuositulot,Sijoitusten arvo (esim. osakkeet - rahastot),1. Suomen kuuluu jatkossakin tukea taloudellisesti ahdinkoon joutuneita EU-maita.,"2. Suomessa on korruptiota, joka vaikuttaa poliittisiin päätöksiin.",3. Kouluissa ja oppilaitoksissa on otettava käyttöön viikoittainen kasvisruokapäivä.,4. Rekisteröityneille homopareille pitää kuulua kaikki samat oikeudet kuin avioliiton solmineille heteropareille.,5. Maahanmuuttajien vastaanottamista ja tukemista verovaroin on tiukennettava.,6. Nato-jäsenyys vahvistaisi Suomen turvallisuuspoliittista asemaa.,7. Suomen sotilaallinen läsnäolo Afganistanissa on ollut virhe.,8. Presidentin pitää tulevaisuudessakin johtaa Suomen ulko- ja turvallisuuspolitiikkaa yhteistoiminnassa hallituksen kanssa.,9. Yksilön vastuuta omasta ja perheensä hyvinvoinnista on lisättävä.,10. Ruotsin kielen opiskelun pitää olla kouluissa pakollista.,11. Yritysten hallituksiin on säädettävä lailla sukupuolikiintiöt.,12. Asuntolainojen korkovähennykset on poistettava asteittain.,13. On pikaisesti säädettävä vanhustenhoitolaki joka määrittelee laadukkaan hoidon kriteerit ja sanktiot niiden laiminlyömisestä.,14. Kunnalliset peruspalvelut on tuotettava ensisijaisesti kuntien omalla henkilöstöllä.,"15. Lasten päivähoito-oikeutta tulee voida rajoittaa perheissä, joissa ainakin toinen vanhemmista on kotona.","16. Maatalouden tukia on ohjattava siten, että vuonna 2030 ainakin puolet suomalaisesta ruokatuotannosta on luomua.",17. Yritystukien ehdoksi on asetettava suomalaisten työllistäminen.,18. Armeijan uudistaminen ei ole mahdollista ilman varuskuntien määrän karsimista.,19. Lakko-oikeutta ei ole tarvetta rajoittaa millään tavalla.,20. Seuraavan eduskunnan ei tule nostaa eläkeikää.,21. Turpeen energiakäyttöä on vähennettävä ilmaston lämpenemisen hillitsemiseksi.,22. Työttömiä on kannustettava töihin porrastamalla työttömyysturvaa nykyistä voimakkaammin.,23. Yritysten voitoista maksamaa veroa pitää laskea.,24. Työttömyyden lievittämiseksi viikoittainen työaika on lyhennettävä 35 tuntiin.,"25. Eläkemaksuja voidaan korottaa tuntuvasti, jotta nykyiset eläke-edut turvataan.",26. Seuraavalla vaalikaudella on kiristettävä suurituloisten verotusta.,27. Valtion on taloutensa tasapainottamiseksi leikattava menoja.,28. Taiteilijoita on koulutettava Suomeen nykyistä vähemmän.,29. Korkeakouluopiskelijoiden pitäisi rahoittaa opintojaan nykyistä enemmän lainarahalla.,30. Tulevalla vaalikaudella tulee myöntää lupa ainakin yhden uuden ydinvoimalan rakentamiselle.,31. Helsingissä on otettava käyttöön ruuhkamaksut yksityisautoille.,31. Uudenmaan kaupunkeja ja kuntia pitää yhdistää tarvittaessa pakkokeinoin.,31. Kiinteä maantieyhteys Nauvon ja Paraisten välillä on tulevaisuuden elävän saariston edellytys.,"31. Jos varuskuntia tulee lakkauttaa, niin Parola tulee lakkauttaa ennemmin kuin Lahden Hennala.",31. Pirkanmaan lähijunaliikenteen lisääminen on tärkeämpää kuin Tampereen pikaraitiotie.,31. Keskustojen ulkopuolisille jättimarketeille ja kauppakeskuksille ei pidä myöntää uusia rakennuslupia.,31. Tulevalla vaalikaudella on aloitettava suunnittelutyö kiinteän liikenneyhteyden (tie/tunneli) saamiseksi Merenkurkkuun Vaasan ja Uumajan välille.,31. Suomen pitää edistää EU:n ja Venäjän välisen viisumivapauden syntymistä.,31. Vapaaehtoiset sopimukset ovat riittäviä saimaannorpan suojelemiseksi.,31. Maakunnan kehittämisessä pitää panostaa ensisijaisesti Kuopioon alueen veturina.,31. Liikenteen kehittämisen painopiste tulee Keski-Suomessa siirtää nelostiestä uusiin nopeisiin junayhteyksiin,"31. Kunnan pitää saada itse valita, mitä kieliä sen kouluissa opetetaan äidinkielen ja englannin lisäksi.",31. Kaksoisraiteen rakentaminen Ouluun on tärkeämpää kuin Nelostien perusparantaminen välillä Jyväskylä-Oulu.,31. Lappiin ei pidä rakentaa ydinvoimalaa.,31. Ahvenanmaan tulee saada oma verotusoikeus.,"32. Helsingin, Espoon, Kauniaisen ja Vantaan on yhdistyttävä",32. Uudellemaalle on saatava toinen kansainvälinen lentokenttä kuntien vastustuksesta huolimatta.,32. Selkämeren kansallispuiston ei tulisi ulottua Varsinais-Suomeen.,32. Vihdistä Forssan kautta Poriin kulkevan kakkostien parantamisen pitää olla etusijalla Lahden eteläisen kehätien rakentamiseen nähden.,32. Seuraavalla vaalikaudella mahdollisimman monen Pirkanmaan kunnan pitäisi yhdistyä Suur-Tampereeksi.,32. Satakunnassa pitäisi olla tulevan vaalikauden lopussa korkeintaan kymmenen kuntaa.,32. Keskustojen ulkopuolisille jättimarketeille ja kauppakeskuksille ei pidä myöntää uusia rakennuslupia,32. Valtatie 6 pikainen loppuunsaattaminen moottoritieksi Kaakkois-Suomessa on alueen tärkein tiehanke.,32. Jättimarketteja ja kauppakeskuksia pitää voida rakentaa myös keskustojen ulkopuolelle.,32. Suomen kouluissa tulisi olla mahdollista valita venäjä B-kieleksi ruotsin sijaan.,32. Keski-Suomen kuntien lukumäärä tulee puolittaa nykyisestä.,32. Kuntia ei saa pakottaa järjestämään yhdessä mitään palveluja.,32. Kuntaliitoksia on jatkettava määrätietoisesti Oulun vaalipiirissä vastustuksesta huolimatta.,32. Valtionhallinnon alueellistaminen on hyödyttänyt Lapissa vain Rovaniemeä.,32. Ahvenanmaan itsehallinnon kehittämisen tavoite tulee olla itsenäisyys Suomesta.,33. Helsingissä maahanmuuttajalapset on sijoitettava tasaisesti eri kouluihin.,"33. Uudellemaalle voidaan perustaa uraanikaivos, jos uraania alueelta löytyy.",33. Valtion tulee voida tehdä päätös suuremmista tuulivoimapuistoista kuulematta kuntia tai kesäasukkaita.,33. Tulevan eduskunnan tulee pakottaa kuntia kuntaliitoksiin Kanta- ja Päijät-Hämeessä.,33. Tampereen Keskusareena ja siihen liittyvä kansihanke on toteutettava täydessä laajuudessaan.,33. Pori - Forssa - Helsinki -oikorata on turha hanke.,33. Maakuntarajoja tulee Vaasan vaalipiirin alueella tarkistaa tulevan vaalikauden aikana.,"33. Kymen vaalipiiriin riittäisi korkeintaan neljä kuntaa (Kotka, Kouvola, Lappeenranta, Imatra).",33. Valtatie 5:n korjaus välillä Mikkeli-Juva on tärkeämpi väylähanke lähivuosina kuin rataverkon kunnostaminen.,"33. Pohjois-Savo olisi sopiva paikka uraanikaivokselle, jos alueelta löytyisi uraania.",33. Äänekosken Kivettyyn voidaan perustaa ydinjätteelle loppusijoituspaikka.,33. VR:n lähivuosien tärkein investointi pohjoiskarjalaisten matkustajien kannalta on Helsingin ratapihan kunnostaminen ja laajentaminen.,33. Talvivaaran kaivoksen uraanilöytö on hyödynnettävä vaikka lähialueet vastustaisivat sitä.,33. Vuotoksen allas pitäisi rakentaa.,33. Ahvenanmaalaiset eivät voi vaikuttaa paljonkaan asioihinsa eduskuntavaalien kautta.,34. Mielestäni seuraavassa hallituksessa on oltava mukana:,35. Suosikkini tulevan hallituksen pääministeriksi on (vain yksi):
07 Pirkanmaan vaalipiiri,4005,Hyötynen,Kalle,Vasemmistoliitto,43,M,0,0,0,Tampere,25,mittakirvesmies,kyllä,"Perheeseeni kuuluu lisäkseni Tuula vaimo, tyttäret Pinja 15v. ja Minttu 12v. Casper 23v. asuu jo omillaan",musiikki,Kasvavan eriarvoisuuden pysäyttäminen elämän kaikilla alueilla on ykkös juttu!  Luottamusmiehenä työelämä kysymykset vahvin alue. Eläkeläisten toimeentulo turvattava nyt ja tulevaisuudessa.,suomi,suomi|englanti,ammattitutkinto,työntekijä,yksityinen,evankelis-luterilainen kirkko,kyllä,toiminta puolueen paikallistasolla tai muissa puolueen luottamustehtävissä|kunnan- tai kaupunginvaltuusto,10 000-20 000 euroa,81-100%,kansalaisjärjestöjen tuki,Ei ole,30 000-50 000 euroa,ei sijoituksia,jokseenkin eri mieltä,täysin samaa mieltä,täysin eri mieltä,täysin samaa mieltä,täysin eri mieltä,täysin eri mieltä,täysin samaa mieltä,täysin samaa mieltä,jokseenkin eri mieltä,täysin eri mieltä,täysin eri mieltä,jokseenkin samaa mieltä,täysin samaa mieltä,jokseenkin samaa mieltä,jokseenkin eri mieltä,jokseenkin eri mieltä,täysin samaa mieltä,jokseenkin samaa mieltä,täysin samaa mieltä,täysin samaa mieltä,jokseenkin samaa mieltä,täysin eri mieltä,täysin eri mieltä,jokseenkin samaa mieltä,täysin eri mieltä,täysin samaa mieltä,jokseenkin samaa mieltä,jokseenkin eri mieltä,jokseenkin eri mieltä,jokseenkin eri mieltä,,,,,täysin eri mieltä,,,,,,,,,,,,,,,täysin eri mieltä,,,,,,,,,,,,,,,täysin samaa mieltä,,,,,,,,,,,keskusta|sdp|vasemmistoliitto,Paavo Arhinmäki
07 Pirkanmaan vaalipiiri,3233,Isoaho,Mirjaleena,Vapauspuolue (VP) - Suomen tulevaisuus,44,F,0,0,0,Lempäälä,150,väestövastuulääkäri,kyllä,"3 tytärtä, avopuoliso, koira ja hevonen",musiikki,"tervettä yhteiskuntaa, jossa välineenä on Terveyspoliittinen ohjelmani:  http://mirjaleenaisoaho.puheenvuoro.uusisuomi.fi/63766-terveen-suomen-terveyspoliittinen-ohjelma",suomi,suomi|englanti,korkeakoulututkinto,korkeakoulututkintoa vaativa tehtävä,julkinen,evankelis-luterilainen kirkko,kyllä,toiminta puolueen paikallistasolla tai muissa puolueen luottamustehtävissä,alle 1 000 euroa,1-20 %,puolueen tuki,ei sidonnaisuuksia,50 000-70 000 euroa,ei sijoituksia,täysin eri mieltä,täysin samaa mieltä,jokseenkin eri mieltä,jokseenkin eri mieltä,täysin samaa mieltä,täysin eri mieltä,täysin samaa mieltä,täysin samaa mieltä,täysin samaa mieltä,jokseenkin samaa mieltä,en osaa sanoa,täysin eri mieltä,jokseenkin samaa mieltä,täysin samaa mieltä,jokseenkin samaa mieltä,täysin samaa mieltä,täysin samaa mieltä,täysin eri mieltä,täysin samaa mieltä,täysin samaa mieltä,jokseenkin samaa mieltä,jokseenkin samaa mieltä,täysin eri mieltä,täysin samaa mieltä,täysin eri mieltä,täysin samaa mieltä,täysin samaa mieltä,jokseenkin samaa mieltä,täysin eri mieltä,täysin eri mieltä,,,,,jokseenkin samaa mieltä,,,,,,,,,,,,,,,täysin eri mieltä,,,,,,,,,,,,,,,täysin eri mieltä,,,,,,,,,,,jokin muu puolue,Joku muu
07 Pirkanmaan vaalipiiri,2631,Isokangas,Tuomo,Perussuomalaiset,36,M,0,0,0,Nokia,158,"sairaanhoitaja, artesaanipuuseppä",kyllä,"Marika-vaimo, Onni-poika, 1/2v",metsästys ja kalastus,"Kansallista ryhtiliikettä. 1) Perhe-,kunta- ja valtiontalous kestävälle pohjalle. 2) Nuorten ja pitkäaikaistyöttömille  koulutusta ja räätälöityä työtä, veljeä ei jätetä-periaate voimaan.",suomi,suomi,ammattitutkinto,toimihenkilö,julkinen,muu kristillinen kirkko tai yhteisö,kyllä,toiminta puolueen paikallistasolla tai muissa puolueen luottamustehtävissä|kunnan- tai kaupunginvaltuusto|kuntayhtymä tai maakuntahallinto,1 000-5 000 euroa,0 %,,Ei mihinkään suuntaan.,30 000-50 000 euroa,,täysin eri mieltä,jokseenkin samaa mieltä,jokseenkin samaa mieltä,täysin eri mieltä,täysin samaa mieltä,täysin eri mieltä,jokseenkin samaa mieltä,täysin samaa mieltä,täysin samaa mieltä,jokseenkin eri mieltä,jokseenkin eri mieltä,täysin samaa mieltä,jokseenkin samaa mieltä,täysin samaa mieltä,täysin samaa mieltä,jokseenkin samaa mieltä,jokseenkin samaa mieltä,jokseenkin eri mieltä,jokseenkin eri mieltä,jokseenkin eri mieltä,jokseenkin samaa mieltä,täysin samaa mieltä,jokseenkin eri mieltä,jokseenkin eri mieltä,jokseenkin eri mieltä,jokseenkin samaa mieltä,täysin samaa mieltä,täysin samaa mieltä,täysin samaa mieltä,jokseenkin samaa mieltä,,,,,jokseenkin samaa mieltä,,,,,,,,,,,,,,,jokseenkin eri mieltä,,,,,,,,,,,,,,,täysin samaa mieltä,,,,,,,,,,,sdp|vasemmistoliitto|kristillisdemokraatit|perussuomalaiset,Timo Soini
07 Pirkanmaan vaalipiiri,3613,Isomaa,Mika,Piraattipuolue,29,M,0,0,0,Tampere,12,"yrittäjä, opiskelija",ei,,internet,"Perustulomallia, sananvapautta, yksilönvapautta ja muita kansalaisoikeuksia. Läpinäkyvyyttä hallinnossa, kansalaisten suoria vaikutusmahdollisuuksia, kulttuurin ja tiedon vapaata liikkuvuutta, ihmisen ja luonnon kestävää kulutusta.",suomi,suomi|ruotsi|englanti,ylioppilas,yrittäjä,yksityinen,ei kuulu kirkkoon tai muuhun uskonnolliseen yhteisöön,kyllä,ei mitään näistä,alle 1 000 euroa,1-20 %,ei ulkopuolista vaalirahoitusta,,20 000-30 000 euroa,0-10 000 euroa,jokseenkin eri mieltä,täysin samaa mieltä,jokseenkin samaa mieltä,täysin samaa mieltä,jokseenkin eri mieltä,jokseenkin eri mieltä,jokseenkin eri mieltä,jokseenkin samaa mieltä,jokseenkin eri mieltä,täysin eri mieltä,täysin eri mieltä,jokseenkin samaa mieltä,jokseenkin samaa mieltä,jokseenkin eri mieltä,jokseenkin eri mieltä,jokseenkin samaa mieltä,jokseenkin samaa mieltä,jokseenkin eri mieltä,täysin samaa mieltä,jokseenkin samaa mieltä,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07 Pirkanmaan vaalipiiri,3619,Janhunen,Mervi,Vihreä liitto,46,F,0,0,0,Tampere,105,"kehittämispäällikkö, sosiaalityöntekijä",kyllä,Kouluikäinen tytär ja minä.,kirjallisuus ja elokuvat,"Kaikilla lapsilla pitää olla oikeus hyvään lapsuuteen, toimivat peruspalvelut tulee turvata, sosiaaliturvaa pitää kehittää (mm. minimietuuksia korottaa) ja ketään ei saa syrjäytttää. Tavoitteenani on ""Hyvä arki, parempi Suomi"".",suomi,suomi|ruotsi|englanti,korkeakoulututkinto,asiantuntijatehtävä,julkinen,ei kuulu kirkkoon tai muuhun uskonnolliseen yhteisöön,kyllä,toiminta puolueen paikallistasolla tai muissa puolueen luottamustehtävissä|kunnan- tai kaupunginvaltuusto,5 000-10 000 euroa,21-50%,yksityiset lahjoitukset,Vuokratalosäätiön ja Vilusen Rinne Oy:n hallitusten jäsenenä olen tehnyt selvityksen myös lähipiiristä. Minulla ei ole sidonnaisuuksia.,,ei sijoituksia,jokseenkin eri mieltä,jokseenkin samaa mieltä,täysin samaa mieltä,täysin samaa mieltä,jokseenkin eri mieltä,jokseenkin eri mieltä,jokseenkin eri mieltä,jokseenkin samaa mieltä,jokseenkin eri mieltä,jokseenkin samaa mieltä,jokseenkin samaa mieltä,jokseenkin eri mieltä,jokseenkin samaa mieltä,jokseenkin samaa mieltä,jokseenkin eri mieltä,jokseenkin samaa mieltä,jokseenkin samaa mieltä,jokseenkin eri mieltä,jokseenkin samaa mieltä,jokseenkin samaa mieltä,täysin samaa mieltä,jokseenkin eri mieltä,jokseenkin eri mieltä,jokseenkin eri mieltä,jokseenkin eri mieltä,täysin samaa mieltä,jokseenkin samaa mieltä,jokseenkin eri mieltä,jokseenkin eri mieltä,täysin eri mieltä,,,,,jokseenkin eri mieltä,,,,,,,,,,,,,,,täysin eri mieltä,,,,,,,,,,,,,,,jokseenkin eri mieltä,,,,,,,,,,,vihreät,Anni Sinnemäki
07 Pirkanmaan vaalipiiri,2762,Jaskari,Harri,Kansallinen Kokoomus,46,M,1,1,0,Tampere,86,"kansanedustaja, hallintotieteiden lisensiaatti",kyllä,Puoliso ja viisi lasta (osa jo omassa uudessa kodissa),liikunta,"Suomalaista työtä, positiivisuutta, sivistystä, suvaitsevaisuutta, kannustavuutta yhteiskunnassa",suomi,suomi|ruotsi|englanti|saksa|italia,korkeakoulututkinto,johtava asema,julkinen,evankelis-luterilainen kirkko,kyllä,kansanedustaja,20 000-50 000 euroa,51-80 %,yksityiset lahjoitukset,"Kahden eri yhtiön hallituksessa, yhden yhtiön hallintoneuvostossa. Kolmen eri yhtiön pienomistaja",70 000-100 000 euroa,0-10 000 euroa,jokseenkin samaa mieltä,jokseenkin eri mieltä,jokseenkin eri mieltä,täysin samaa mieltä,jokseenkin eri mieltä,täysin samaa mieltä,jokseenkin eri mieltä,jokseenkin samaa mieltä,jokseenkin samaa mieltä,jokseenkin eri mieltä,jokseenkin eri mieltä,täysin eri mieltä,jokseenkin samaa mieltä,jokseenkin eri mieltä,jokseenkin samaa mieltä,jokseenkin samaa mieltä,jokseenkin samaa mieltä,jokseenkin samaa mieltä,jokseenkin eri mieltä,jokseenkin eri mieltä,jokseenkin samaa mieltä,jokseenkin samaa mieltä,jokseenkin samaa mieltä,täysin eri mieltä,täysin eri mieltä,jokseenkin eri mieltä,täysin samaa mieltä,täysin eri mieltä,jokseenkin eri mieltä,täysin samaa mieltä,,,,,jokseenkin samaa mieltä,,,,,,,,,,,,,,,jokseenkin samaa mieltä,,,,,,,,,,,,,,,täysin samaa mieltä,,,,,,,,,,,,Jyrki Katainen
07 Pirkanmaan vaalipiiri,3294,Jokila,Kirsi Killi,Vihreä liitto,48,F,0,0,0,Lempäälä,106,"perhetyöntekijä, pariterapeutti",kyllä,"Mies ja 3 lasta, joista vanhin on jo muuttanut pois kotoa. Keskimmäinen tekee juuri muuttoa omilleen.",musiikki,Työmarkkinoiden joustoja eri elämänvaiheisiin. Perustulon käyttöönottoa. Panostaa ennaltaehkäiseviin toimiin. Huolehtia ympäristöstä ja ilmastosta.,suomi,ruotsi|englanti,ylioppilas,asiantuntijatehtävä,julkinen,evankelis-luterilainen kirkko,kyllä,toiminta puolueen paikallistasolla tai muissa puolueen luottamustehtävissä|kunnan- tai kaupunginvaltuusto|kuntayhtymä tai maakuntahallinto,1 000-5 000 euroa,21-50%,joku muu,,20 000-30 000 euroa,ei sijoituksia,jokseenkin samaa mieltä,jokseenkin samaa mieltä,täysin samaa mieltä,täysin samaa mieltä,jokseenkin eri mieltä,jokseenkin eri mieltä,täysin eri mieltä,täysin samaa mieltä,jokseenkin samaa mieltä,jokseenkin eri mieltä,jokseenkin samaa mieltä,jokseenkin eri mieltä,täysin samaa mieltä,jokseenkin samaa mieltä,jokseenkin samaa mieltä,jokseenkin samaa mieltä,jokseenkin eri mieltä,jokseenkin eri mieltä,täysin samaa mieltä,jokseenkin samaa mieltä,täysin samaa mieltä,jokseenkin samaa mieltä,täysin eri mieltä,täysin eri mieltä,jokseenkin eri mieltä,jokseenkin samaa mieltä,jokseenkin samaa mieltä,jokseenkin eri mieltä,täysin eri mieltä,täysin eri mieltä,,,,,jokseenkin samaa mieltä,,,,,,,,,,,,,,,täysin eri mieltä,,,,,,,,,,,,,,,jokseenkin eri mieltä,,,,,,,,,,,keskusta|kokoomus|sdp|vihreät,Anni Sinnemäki
07 Pirkanmaan vaalipiiri,3033,Jussila,Jorma,Suomen Kristillisdemokraatit (KD),51,M,0,0,0,Kangasalal,59,erityisnuorisotyönohjaaja,kyllä,vaimo ja viisi lasta,metsästys ja kalastus,nuorten,suomi,suomi|ruotsi|englanti|saksa,ammattitutkinto,työntekijä,julkinen,evankelis-luterilainen kirkko,kyllä,kunnan- tai kaupunginvaltuusto|kuntayhtymä tai maakuntahallinto,1 000-5 000 euroa,51-80 %,puolueen tuki,,50 000-70 000 euroa,,jokseenkin eri mieltä,täysin samaa mieltä,jokseenkin samaa mieltä,jokseenkin eri mieltä,jokseenkin samaa mieltä,jokseenkin samaa mieltä,jokseenkin samaa mieltä,jokseenkin samaa mieltä,täysin samaa mieltä,täysin eri mieltä,täysin eri mieltä,jokseenkin eri mieltä,jokseenkin samaa mieltä,jokseenkin samaa mieltä,täysin samaa mieltä,jokseenkin samaa mieltä,jokseenkin samaa mieltä,jokseenkin samaa mieltä,jokseenkin samaa mieltä,jokseenkin samaa mieltä,jokseenkin eri mieltä,täysin samaa mieltä,jokseenkin samaa mieltä,jokseenkin eri mieltä,jokseenkin eri mieltä,jokseenkin samaa mieltä,täysin samaa mieltä,jokseenkin samaa mieltä,jokseenkin eri mieltä,jokseenkin samaa mieltä,,,,,jokseenkin samaa mieltä,,,,,,,,,,,,,,,jokseenkin eri mieltä,,,,,,,,,,,,,,,jokseenkin samaa mieltä,,,,,,,,,,,keskusta|kokoomus|sdp|perussuomalaiset,Joku muu
07 Pirkanmaan vaalipiiri,3671,Juvonen,Tarja,Vapauspuolue (VP) - Suomen tulevaisuus,49,F,0,0,0,Nokia,144,grilli-elintarvikemyyjä,kyllä,,musiikki,- Perus- ja sosiaaliturva paremmaksi.  -Yksinhuoltajille tukipaketti.  -Vanhusten/Eläkeläisten aseman parantaminen.  -Nuorten työllistäminen.  -Rikollisuuden vähentäminen (Kaikissa luokissa).  -Pienyrityksille lisää tukia.  -Maahanmuuton rajoittaminen.  -Eläinsuojelu.  -Eu-lainsäädäntöön maakohtaiset muutokset.  Ei NATO -jäsenyydelle.,suomi,suomi,,työntekijä,,evankelis-luterilainen kirkko,kyllä,ei mitään näistä,,,ei ulkopuolista vaalirahoitusta,Toimimme ilman vaalitukia- ja rahastoja.,alle 20 000 euroa,ei sijoituksia,täysin eri mieltä,täysin samaa mieltä,täysin samaa mieltä,täysin eri mieltä,täysin samaa mieltä,täysin eri mieltä,täysin samaa mieltä,jokseenkin samaa mieltä,täysin samaa mieltä,täysin eri mieltä,jokseenkin samaa mieltä,täysin eri mieltä,täysin samaa mieltä,täysin samaa mieltä,täysin eri mieltä,täysin samaa mieltä,täysin samaa mieltä,täysin eri mieltä,täysin samaa mieltä,täysin samaa mieltä,täysin eri mieltä,täysin eri mieltä,täysin samaa mieltä,jokseenkin samaa mieltä,täysin samaa mieltä,täysin samaa mieltä,täysin samaa mieltä,täysin eri mieltä,täysin eri mieltä,täysin eri mieltä,,,,,täysin samaa mieltä,,,,,,,,,,,,,,,täysin eri mieltä,,,,,,,,,,,,,,,täysin samaa mieltä,,,,,,,,,,,sdp|vasemmistoliitto|jokin muu puolue,Joku muu
07 Pirkanmaan vaalipiiri,3390,Jäntti,Aleksi,Kansallinen Kokoomus,37,M,0,0,0,Lempäälä,87,"kapteeni evp., yrittäjä",kyllä,Vaimo (-75 / -95 =>)  Kaksi poikaa (-97 ja -10)  Tytär (-98),liikunta,"Suomi, suomalaisuus ja hyvinvointi ovat keskiössä, kun teen päätöksiä. Nyt on panostettava erityisesti:  1.) Sivistykseen ja osaamiseen  2.) Yrittäjyyteen ja työnteon palkitsevuuteen  3.) Vastuullisuuden lisääntymiseen",suomi,ruotsi|englanti,korkeakoulututkinto,yrittäjä,yksityinen,evankelis-luterilainen kirkko,kyllä,toiminta puolueen paikallistasolla tai muissa puolueen luottamustehtävissä|kunnan- tai kaupunginvaltuusto,20 000-50 000 euroa,1-20 %,yritysten tuki,Turhankin intiimi suhde Nordeaan.,30 000-50 000 euroa,0-10 000 euroa,jokseenkin eri mieltä,täysin eri mieltä,jokseenkin eri mieltä,jokseenkin eri mieltä,jokseenkin samaa mieltä,täysin samaa mieltä,jokseenkin eri mieltä,täysin samaa mieltä,jokseenkin samaa mieltä,jokseenkin samaa mieltä,täysin eri mieltä,täysin eri mieltä,jokseenkin samaa mieltä,jokseenkin samaa mieltä,täysin samaa mieltä,en osaa sanoa,jokseenkin eri mieltä,jokseenkin eri mieltä,jokseenkin eri mieltä,jokseenkin samaa mieltä,jokseenkin samaa mieltä,jokseenkin samaa mieltä,jokseenkin samaa mieltä,jokseenkin eri mieltä,täysin eri mieltä,jokseenkin eri mieltä,jokseenkin samaa mieltä,en osaa sanoa,täysin eri mieltä,jokseenkin samaa mieltä,,,,,jokseenkin samaa mieltä,,,,,,,,,,,,,,,jokseenkin eri mieltä,,,,,,,,,,,,,,,täysin samaa mieltä,,,,,,,,,,,kokoomus,Jyrki Katainen
07 Pirkanmaan vaalipiiri,3175,Järviharju,Matti,Vapauspuolue (VP) - Suomen tulevaisuus,67,M,0,0,0,Ilmajoki,139,"yrittäjä, merikapteeni",kyllä,vaimo,metsästys ja kalastus,"Suomalaisten hyvinvoinnin lisääminen ja sen jakaminen tasapuolisesti suomalaisille.  Kansalaisten äänen kuuluminen päätöksenteossa.  Lapset ja nuoret, heissä on Suomen tulevaisuus.  Haitallisen maahanmuuton estäminen;  Suomi Suomalaisille. Työllisyys.",suomi,suomi,korkeakoulututkinto,yrittäjä,yksityinen,evankelis-luterilainen kirkko,kyllä,toiminta puolueen paikallistasolla tai muissa puolueen luottamustehtävissä,5 000-10 000 euroa,21-50%,,"Pieniä perheyrityksiä, joissa osakkaana mm. Aikalajärven Matkailu Oy,  Harikko Oy,  Terotek Oy.  Pieniä kiinteistöosakeyhtiöitä, joissa osakkaana.  Muutama Anvian osake.",30 000-50 000 euroa,0-10 000 euroa,täysin eri mieltä,jokseenkin samaa mieltä,jokseenkin eri mieltä,täysin eri mieltä,täysin samaa mieltä,jokseenkin samaa mieltä,täysin samaa mieltä,jokseenkin samaa mieltä,täysin samaa mieltä,täysin eri mieltä,jokseenkin eri mieltä,jokseenkin eri mieltä,jokseenkin samaa mieltä,jokseenkin samaa mieltä,jokseenkin eri mieltä,jokseenkin samaa mieltä,jokseenkin samaa mieltä,jokseenkin eri mieltä,jokseenkin samaa mieltä,jokseenkin samaa mieltä,jokseenkin eri mieltä,jokseenkin samaa mieltä,jokseenkin eri mieltä,jokseenkin eri mieltä,jokseenkin eri mieltä,jokseenkin samaa mieltä,jokseenkin samaa mieltä,jokseenkin samaa mieltä,jokseenkin samaa mieltä,jokseenkin eri mieltä,,,,,en osaa sanoa,,,,,,,,,,,,,,,jokseenkin eri mieltä,,,,,,,,,,,,,,,jokseenkin samaa mieltä,,,,,,,,,,,kokoomus|kristillisdemokraatit|perussuomalaiset|jokin muu puolue,Joku muu
